Region,fuel,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
Southeast As,biomass,0.000721861,0.000721763,0.000721854,0.000721752,0.000721441,0.00072118,0.000719402,0.000713789,0.000718183,0.0007109,0.000707798,0.000708993,0.000693339,0.000681571,0.000664047,0.000654531,0.000644142,0.000660329,0.000647626,0.000697943,0.000701606,0.000722836,0.000699212,0.00070379,0.000708367,0.000712945,0.000717523,0.0007221,0.000709295,0.000696489,0.000683683,0.000670878,0.000658072,0.000654985,0.000651898,0.000648811,0.000645725,0.000642638,0.000657639,0.000672641,0.000687643,0.000702644,0.000717646,0.000716239,0.000714831,0.000713424,0.000712016,0.000710609,0.000709073,0.000707536,0.000706,0.000704464,0.000702927,0.000693428,0.00068393,0.000674431,0.000664932,0.000655433,0.000654603,0.000653773,0.000652943,0.000652113,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283,0.000651283
Southeast As,brown_coal,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,9.52E-05,8.26E-05,8.21E-05,8.15E-05,8.10E-05,8.05E-05,8.00E-05,7.19E-05,6.38E-05,5.57E-05,4.77E-05,3.96E-05,3.97E-05,3.98E-05,3.99E-05,4.00E-05,4.01E-05,3.51E-05,3.01E-05,2.52E-05,2.02E-05,1.53E-05,1.48E-05,1.44E-05,1.39E-05,1.35E-05,1.30E-05,1.32E-05,1.34E-05,1.36E-05,1.38E-05,1.40E-05,1.41E-05,1.42E-05,1.43E-05,1.44E-05,1.45E-05,1.44E-05,1.42E-05,1.41E-05,1.39E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05,1.38E-05
Southeast As,diesel_oil,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002153614,0.002365835,0.0022797,0.002266761,0.002157291,0.002084226,0.001888673,0.00169807,0.001737607,0.001777143,0.00181668,0.001856216,0.001895753,0.001955598,0.002015443,0.002075288,0.002135133,0.002194979,0.002206565,0.002218151,0.002229738,0.002241324,0.002252911,0.002253915,0.00225492,0.002255924,0.002256929,0.002257933,0.002264191,0.002270448,0.002276706,0.002282963,0.002289221,0.002299982,0.002310743,0.002321504,0.002332265,0.002343025,0.002329658,0.002316291,0.002302924,0.002289557,0.00227619,0.002249705,0.00222322,0.002196735,0.002170251,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766,0.002143766
Southeast As,hard_coal,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000891473,0.000896552,0.000918851,0.000902842,0.000898926,0.000897032,0.000896706,0.000892313,0.000894695,0.000895203,0.000872803,0.000836938,0.000795811,0.00077017,0.000729974,0.000689779,0.000649584,0.000609389,0.000569193,0.000596447,0.0006237,0.000650954,0.000678208,0.000705461,0.00070327,0.000701078,0.000698887,0.000696695,0.000694503,0.000679797,0.00066509,0.000650383,0.000635676,0.000620969,0.00061583,0.000610691,0.000605551,0.000600412,0.000595273,0.000582796,0.000570319,0.000557842,0.000545366,0.000532889,0.000538309,0.00054373,0.000549151,0.000554571,0.000559992,0.000546201,0.00053241,0.000518619,0.000504827,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036,0.000491036
Southeast As,heavy_oil,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.40E-05,9.21E-05,9.17E-05,8.97E-05,9.09E-05,8.97E-05,9.79E-05,0.000105413,0.000108161,0.000104715,0.000121674,0.000159289,0.000103339,0.000115919,0.000116781,0.000117644,0.000118507,0.000119369,0.000120232,0.000116606,0.00011298,0.000109354,0.000105728,0.000102103,0.000101978,0.000101853,0.000101728,0.000101603,0.000101478,9.93E-05,9.71E-05,9.50E-05,9.28E-05,9.07E-05,9.05E-05,9.04E-05,9.03E-05,9.02E-05,9.00E-05,9.02E-05,9.04E-05,9.06E-05,9.08E-05,9.10E-05,9.11E-05,9.11E-05,9.12E-05,9.12E-05,9.13E-05,9.13E-05,9.12E-05,9.12E-05,9.12E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05,9.11E-05
Southeast As,light_oil,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000432432,0.000437956,0.000438503,0.000436596,0.000436548,0.000438185,0.000437457,0.000436202,0.000436527,0.000437715,0.000436935,0.000432099,0.000431509,0.000429324,0.000428242,0.00042716,0.000426077,0.000424995,0.000423913,0.000396623,0.000369334,0.000342044,0.000314754,0.000287465,0.000287929,0.000288394,0.000288859,0.000289324,0.000289789,0.000272261,0.000254732,0.000237204,0.000219676,0.000202148,0.000205634,0.00020912,0.000212606,0.000216092,0.000219578,0.000212242,0.000204906,0.000197569,0.000190233,0.000182897,0.00017739,0.000171883,0.000166375,0.000160868,0.000155361,0.000145208,0.000135056,0.000124904,0.000114751,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599,0.000104599
Southern Afr,biomass,0.001102175,0.001089471,0.001081934,0.00107827,0.001074883,0.001062998,0.001051287,0.001040226,0.001028662,0.001001068,0.000974618,0.000954593,0.000942781,0.000934516,0.000929546,0.000897281,0.000899643,0.000894969,0.000884118,0.000905382,0.000941122,0.000883932,0.000881827,0.00086962,0.000857413,0.000845206,0.000832999,0.000820792,0.00079022,0.000759648,0.000729075,0.000698503,0.00066793,0.000664652,0.000661373,0.000658094,0.000654815,0.000651536,0.000682929,0.000714323,0.000745717,0.00077711,0.000808504,0.000811522,0.00081454,0.000817558,0.000820576,0.000823594,0.000817598,0.000811602,0.000805606,0.00079961,0.000793614,0.000790524,0.000787433,0.000784342,0.000781252,0.000778161,0.000776501,0.00077484,0.00077318,0.000771519,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859,0.000769859
Southern Afr,diesel_oil,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002599119,0.002730109,0.002819589,0.001684361,0.000549133,0.001203593,0.002375,0.002410588,0.002446176,0.002481764,0.002517352,0.00255294,0.002541208,0.002529476,0.002517745,0.002506013,0.002494282,0.002503562,0.002512842,0.002522123,0.002531403,0.002540683,0.002530861,0.002521038,0.002511216,0.002501393,0.00249157,0.002501277,0.002510984,0.00252069,0.002530397,0.002540104,0.002544172,0.00254824,0.002552307,0.002556375,0.002560443,0.00253737,0.002514297,0.002491224,0.002468151,0.002445078,0.00246535,0.002485623,0.002505895,0.002526167,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644,0.00254644
Southern Afr,hard_coal,0.000211268,0.000211268,0.000211268,0.000211268,0.000211268,0.000211268,0.000211268,0.000211268,0.000179211,0.000180359,0.000180016,0.000245637,0.000215887,0.000210013,0.000197527,0.00019229,0.00019449,0.000187659,0.00018474,0.000176235,0.000164847,0.000148444,0.000132765,0.000130616,0.000128467,0.000126318,0.000124169,0.00012202,0.000118685,0.000115351,0.000112016,0.000108682,0.000105347,0.000103843,0.000102338,0.000100834,9.93E-05,9.78E-05,0.00010088,0.000103936,0.000106991,0.000110046,0.000113102,0.000111444,0.000109787,0.000108129,0.000106472,0.000104814,0.000103376,0.000101938,0.0001005,9.91E-05,9.76E-05,9.49E-05,9.22E-05,8.95E-05,8.68E-05,8.41E-05,7.93E-05,7.46E-05,6.99E-05,6.52E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05,6.04E-05
Southern Afr,heavy_oil,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,6.29E-05,8.33E-05,9.71E-05,9.17E-05,0.000108535,0.00013284,0.000143087,0.00011515,0.000190012,0.000157476,0.000139902,0.00013951,0.000139117,0.000138725,0.000138333,0.000137941,0.000132771,0.000127601,0.000122431,0.000117261,0.000112091,0.000111864,0.000111638,0.000111411,0.000111184,0.000110958,0.000106903,0.000102849,9.88E-05,9.47E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.07E-05,9.05E-05,9.04E-05,9.03E-05,9.01E-05,9.00E-05,9.01E-05,9.01E-05,9.02E-05,9.02E-05,9.03E-05,9.01E-05,8.99E-05,8.97E-05,8.96E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05,8.94E-05
Southern Afr,light_oil,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000431655,0.000434783,0.000427553,0.000436681,0.000440771,0.000435299,0.00043731,0.000435567,0.000433824,0.000437276,0.000435867,0.000435186,0.000434504,0.000433823,0.000433142,0.000432461,0.000430292,0.000428123,0.000425954,0.000423785,0.000421616,0.000422505,0.000423395,0.000424285,0.000425175,0.000426065,0.000409458,0.000392851,0.000376244,0.000359637,0.00034303,0.000345452,0.000347873,0.000350295,0.000352717,0.000355139,0.000348796,0.000342454,0.000336111,0.000329768,0.000323426,0.000328413,0.000333399,0.000338386,0.000343373,0.00034836,0.000295234,0.000242108,0.000188983,0.000135857,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05,8.27E-05
USA         ,biomass,0.000284003,0.000284116,0.000284094,0.000284089,0.000283666,0.000283923,0.000280498,0.000264972,0.000249129,0.000232644,0.000216027,0.00020436,0.000193175,0.000182434,0.000172788,0.000163038,0.00015353,0.000144771,0.00013703,0.000129522,0.000117106,0.000104874,9.94E-05,9.77E-05,9.60E-05,9.44E-05,9.27E-05,9.10E-05,9.03E-05,8.95E-05,8.88E-05,8.80E-05,8.73E-05,8.73E-05,8.73E-05,8.74E-05,8.74E-05,8.75E-05,8.82E-05,8.89E-05,8.96E-05,9.02E-05,9.09E-05,9.13E-05,9.17E-05,9.21E-05,9.25E-05,9.30E-05,9.19E-05,9.09E-05,8.99E-05,8.89E-05,8.78E-05,8.74E-05,8.70E-05,8.66E-05,8.62E-05,8.58E-05,8.55E-05,8.52E-05,8.49E-05,8.46E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05,8.43E-05
USA         ,brown_coal,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,7.44E-05,6.90E-05,6.61E-05,6.41E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05,6.30E-05
USA         ,coal_coke,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.15E-06,4.16E-06,4.16E-06,4.17E-06,4.18E-06,4.19E-06,4.21E-06,4.23E-06,4.25E-06,4.26E-06,4.28E-06,4.27E-06,4.26E-06,4.25E-06,4.23E-06,4.22E-06,4.20E-06,4.19E-06,4.17E-06,4.15E-06,4.14E-06,4.14E-06,4.15E-06,4.15E-06,4.16E-06,4.17E-06,4.18E-06,4.19E-06,4.21E-06,4.22E-06,4.23E-06,4.20E-06,4.16E-06,4.13E-06,4.09E-06,4.06E-06,4.08E-06,4.10E-06,4.12E-06,4.14E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06,4.16E-06
USA         ,diesel_oil,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464274,0.002464181,0.002464281,0.002464244,0.002464303,0.002464411,0.001690527,0.000924444,0.001670006,0.001674698,0.00167939,0.001684082,0.001688774,0.001693466,0.001672543,0.00165162,0.001630698,0.001609775,0.001588852,0.001593918,0.001598983,0.001604049,0.001609115,0.001614181,0.001620897,0.001627613,0.001634329,0.001641045,0.001647761,0.001640025,0.001632289,0.001624553,0.001616816,0.00160908,0.00160538,0.001601679,0.001597979,0.001594278,0.001590578,0.00157204,0.001553502,0.001534964,0.001516426,0.001497889,0.001471363,0.001444838,0.001418312,0.001391787,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261,0.001365261
USA         ,hard_coal,0.000303547,0.000326595,0.000448273,0.000640175,0.000583591,0.000566266,0.00046529,0.00048635,0.000510827,0.000516361,0.000450095,0.000389917,0.000361876,0.000410093,0.000378291,0.000439157,0.000314442,0.000274505,0.000254401,0.000286354,0.000178364,0.000142278,0.000114696,0.000110895,0.000107093,0.000103291,9.95E-05,9.57E-05,9.27E-05,8.98E-05,8.68E-05,8.39E-05,8.09E-05,7.78E-05,7.48E-05,7.17E-05,6.86E-05,6.56E-05,6.34E-05,6.11E-05,5.89E-05,5.67E-05,5.45E-05,5.22E-05,4.99E-05,4.77E-05,4.54E-05,4.31E-05,4.11E-05,3.91E-05,3.71E-05,3.51E-05,3.30E-05,3.11E-05,2.91E-05,2.72E-05,2.52E-05,2.32E-05,2.14E-05,1.95E-05,1.76E-05,1.58E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05,1.39E-05
USA         ,heavy_oil,8.89E-05,8.89E-05,8.89E-05,8.89E-05,8.89E-05,8.89E-05,8.89E-05,9.76E-05,9.20E-05,9.11E-05,9.10E-05,0.000115982,0.000126479,0.0001337,0.000134754,0.000132623,0.000142486,0.000131941,0.000127166,0.000138151,0.000106115,0.00010143,0.000103552,0.000103235,0.000102919,0.000102603,0.000102286,0.00010197,0.00010175,0.000101531,0.000101311,0.000101092,0.000100872,0.000100475,0.000100078,9.97E-05,9.93E-05,9.89E-05,0.000100799,0.000102713,0.000104626,0.00010654,0.000108453,0.000106846,0.000105239,0.000103632,0.000102025,0.000100418,0.000102971,0.000105524,0.000108077,0.000110629,0.000113182,0.000115659,0.000118136,0.000120613,0.00012309,0.000125567,0.00012712,0.000128672,0.000130225,0.000131777,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333,0.00013333
USA         ,light_oil,0.000428816,0.000428816,0.000428816,0.000435226,0.000434266,0.000435004,0.0004351,0.000435032,0.000434761,0.000434899,0.000434928,0.000434902,0.000434944,0.000434955,0.000434947,0.000434952,0.00043495,0.000434944,0.00043495,0.000434941,0.000432332,0.000432953,0.000264806,0.000266751,0.000268696,0.000270641,0.000272586,0.000274531,0.000270506,0.000266482,0.000262457,0.000258432,0.000254408,0.000231718,0.000209028,0.000186339,0.000163649,0.000140959,0.000140606,0.000140252,0.000139898,0.000139544,0.00013919,0.000123764,0.000108337,9.29E-05,7.75E-05,6.21E-05,6.98E-05,7.75E-05,8.52E-05,9.30E-05,0.000100706,9.62E-05,9.17E-05,8.73E-05,8.28E-05,7.83E-05,7.12E-05,6.42E-05,5.71E-05,5.00E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05,4.30E-05
Western Afri,biomass,0.000810672,0.000820199,0.000828631,0.000836304,0.000844249,0.000838378,0.000836554,0.000832352,0.000828084,0.000823084,0.000817205,0.000809684,0.000798062,0.000791379,0.000768027,0.000751098,0.000739771,0.000728157,0.000715184,0.000697694,0.000685381,0.000652263,0.000701931,0.000699346,0.00069676,0.000694175,0.000691589,0.000689004,0.000683953,0.000678902,0.000673851,0.0006688,0.000663749,0.000659113,0.000654477,0.000649841,0.000645205,0.000640568,0.000644094,0.00064762,0.000651146,0.000654672,0.000658198,0.000661228,0.000664259,0.00066729,0.000670321,0.000673352,0.00067124,0.000669128,0.000667015,0.000664903,0.000662791,0.00066218,0.000661569,0.000660958,0.000660347,0.000659736,0.00066165,0.000663565,0.00066548,0.000667395,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931,0.00066931
Western Afri,diesel_oil,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001021473,0.001340811,0.001467795,0.001538294,0.001608794,0.001679293,0.001749793,0.001820292,0.001846834,0.001873375,0.001899917,0.001926458,0.001953,0.002009339,0.002065677,0.002122016,0.002178355,0.002234694,0.002280432,0.002326171,0.00237191,0.002417649,0.002463388,0.002503162,0.002542937,0.002582711,0.002622486,0.00266226,0.002675876,0.002689492,0.002703108,0.002716725,0.002730341,0.002697325,0.00266431,0.002631295,0.00259828,0.002565264,0.002563013,0.002560761,0.00255851,0.002556259,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007,0.002554007
Western Afri,hard_coal,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.000978261,0.001020408,0.000181284,0.000198606,0.000192868,0.00021484,0.000197544,0.000208405,0.000190409,0.000175792,0.000171111,0.000167198,0.000163284,0.00015937,0.000155456,0.000151543,0.000145075,0.000138607,0.000132139,0.000125671,0.000119203,0.000121941,0.00012468,0.000127418,0.000130157,0.000132895,0.000131619,0.000130342,0.000129066,0.00012779,0.000126513,0.000126128,0.000125742,0.000125357,0.000124972,0.000124586,0.000123883,0.00012318,0.000122477,0.000121773,0.00012107,0.00011768,0.000114289,0.000110899,0.000107508,0.000104117,9.91E-05,9.42E-05,8.92E-05,8.42E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05,7.93E-05
Western Afri,heavy_oil,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000109414,0.000115031,0.000111647,0.00011146,0.000814978,0.00010078,0.000139329,0.000136786,0.000134243,0.0001317,0.000129157,0.000126614,0.000122377,0.000118141,0.000113904,0.000109668,0.000105431,0.000103815,0.000102198,0.000100581,9.90E-05,9.73E-05,9.61E-05,9.49E-05,9.37E-05,9.25E-05,9.12E-05,9.10E-05,9.08E-05,9.05E-05,9.03E-05,9.00E-05,8.99E-05,8.98E-05,8.96E-05,8.95E-05,8.94E-05,8.97E-05,9.00E-05,9.02E-05,9.05E-05,9.08E-05,9.13E-05,9.17E-05,9.22E-05,9.26E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05
Western Afri,light_oil,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000432024,0.000435703,0.000436394,0.00043248,0.000428565,0.00042465,0.000420736,0.000416821,0.000406053,0.000395285,0.000384516,0.000373748,0.00036298,0.000361031,0.000359083,0.000357134,0.000355186,0.000353238,0.000345231,0.000337223,0.000329216,0.000321209,0.000313202,0.000307739,0.000302276,0.000296812,0.000291349,0.000285886,0.000293936,0.000301986,0.000310037,0.000318087,0.000326137,0.000328618,0.0003311,0.000333581,0.000336062,0.000338543,0.000284574,0.000230604,0.000176634,0.000122664,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05,6.87E-05
