iso,fuel,sector,X1850,X1855,X1860,X1865,X1870,X1875,X1880,X1885,X1890,X1895,X1900,X1905,X1910,X1915,X1920,X1925,X1930,X1935,X1940,X1945,X1950,X1955,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017
slv,biomass,1A4b_Residential,0.004912703,0.004914876,0.004914596,0.004914807,0.004913218,0.004914345,0.004914833,0.0049139,0.004914389,0.004914504,0.004913622,0.004913464,0.004913704,0.004914315,0.004913865,0.004914314,0.004913812,0.004914101,0.004914241,0.004914254,0.004914125,0.004914021,0.004914078,0.004914075,0.004914073,0.004914071,0.004914068,0.004914066,0.00491407,0.004914075,0.004914079,0.004914084,0.004914088,0.004914087,0.004914085,0.004914083,0.004914082,0.00491408,0.00491404,0.004913999,0.004913959,0.004913919,0.004913879,0.004913885,0.004913891,0.004913897,0.004913904,0.00491391,0.004909469,0.004905027,0.004900586,0.004896145,0.004891704,0.004891979,0.004892255,0.00489253,0.004892806,0.004893081,0.004892121,0.00489116,0.0048902,0.004889239,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279,0.004888279
som,biomass,1A4b_Residential,0.004775401,0.00477512,0.004777778,0.004776923,0.004774306,0.00477673,0.004777143,0.004775457,0.004775656,0.004775109,0.004721893,0.004721519,0.004719735,0.004719512,0.004710709,0.004707379,0.00470979,0.0047082,0.004643126,0.004577944,0.004516788,0.004466838,0.004423739,0.004416972,0.004410206,0.00440344,0.004396674,0.004389908,0.004381847,0.004373785,0.004365724,0.004357663,0.004349601,0.004340425,0.004331249,0.004322072,0.004312896,0.00430372,0.004290924,0.004278128,0.004265332,0.004252536,0.00423974,0.004195932,0.004152124,0.004108316,0.004064508,0.0040207,0.003999916,0.003979132,0.003958348,0.003937565,0.003916781,0.003903187,0.003889592,0.003875998,0.003862404,0.00384881,0.003822142,0.003795475,0.003768807,0.00374214,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472,0.003715472
sur,biomass,1A4b_Residential,0.004778761,0.004784483,0.004767932,0.004755556,0.004755556,0.004791667,0.004772727,0.004783951,0.004763407,0.004345679,0.004334086,0.00434466,0.00435518,0.004347826,0.004344392,0.004344262,0.004345165,0.004346847,0.004348279,0.0043379,0.004340102,0.004342007,0.004344423,0.004344192,0.00434396,0.004343729,0.004343498,0.004343267,0.004343516,0.004343765,0.004344014,0.004344263,0.004344512,0.004343514,0.004342516,0.004341518,0.00434052,0.004339523,0.004340987,0.004342452,0.004343917,0.004345382,0.004346847,0.004345813,0.004344778,0.004343744,0.00434271,0.004341676,0.004341906,0.004342136,0.004342366,0.004342596,0.004342826,0.004343029,0.004343231,0.004343434,0.004343637,0.00434384,0.004343782,0.004343724,0.004343667,0.004343609,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551,0.004343551
svk,biomass,1A4b_Residential,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378518,0.005378554,0.005378591,0.005378628,0.005378664,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701
svn,biomass,1A4b_Residential,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377522,0.005377443,0.005377365,0.005377286,0.005377207,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129,0.005377129
swe,biomass,1A4b_Residential,0.00238507,0.002384962,0.002385062,0.002384995,0.002384964,0.002385004,0.002385133,0.002385016,0.00238493,0.002385006,0.002384945,0.00238501,0.002385035,0.002384988,0.002385067,0.002385003,0.002385018,0.002384919,0.002385043,0.002385057,0.002385016,0.002384961,0.002385015,0.002385017,0.002385019,0.002385021,0.002385023,0.002385025,0.002385028,0.002385031,0.002385034,0.002385037,0.00238504,0.002385059,0.002385077,0.002385096,0.002385114,0.002385133,0.002385093,0.002385054,0.002385015,0.002384976,0.002384936,0.002384945,0.002384954,0.002384963,0.002384972,0.00238498,0.002384976,0.002384972,0.002384967,0.002384963,0.002384959,0.002384978,0.002384997,0.002385016,0.002385035,0.002385054,0.002385048,0.002385042,0.002385036,0.002385029,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023,0.002385023
swz,biomass,1A4b_Residential,0.0048,0.00475,0.004785714,0.00475,0.004777778,0.0048,0.004782609,0.004777778,0.004774194,0.004771429,0.004775,0.004782609,0.004773585,0.004783333,0.004782609,0.004772152,0.004777778,0.004776699,0.004779661,0.004777778,0.00477439,0.004774725,0.004778325,0.004777923,0.004777521,0.00477712,0.004776718,0.004776316,0.004776091,0.004775867,0.004775643,0.004775418,0.004775194,0.004775104,0.004775014,0.004774924,0.004774834,0.004774744,0.004775147,0.00477555,0.004775953,0.004776356,0.004776758,0.004762147,0.004747537,0.004732926,0.004718315,0.004703704,0.004704139,0.004704575,0.004705011,0.004705447,0.004705882,0.004693659,0.004681435,0.004669211,0.004656988,0.004644764,0.004644044,0.004643325,0.004642605,0.004641885,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166,0.004641166
syc,biomass,1A4b_Residential,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002888889,0.002591111,0.002293333,0.001995556,0.001697778,0.0014,0.001392727,0.001385455,0.001378182,0.001370909,0.001363636,0.001374242,0.001384848,0.001395455,0.001406061,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667,0.001416667
tcd,biomass,1A4b_Residential,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004681329,0.004670124,0.00465892,0.004647716,0.004636512,0.004625308,0.004614893,0.004604479,0.004594064,0.004583649,0.004573234,0.004563234,0.004553233,0.004543233,0.004533233,0.004523232,0.004514644,0.004506056,0.004497468,0.004488879,0.004480291,0.004461857,0.004443423,0.004424988,0.004406554,0.00438812,0.004363054,0.004337988,0.004312922,0.004287856,0.004262789,0.004232902,0.004203015,0.004173127,0.00414324,0.004113353,0.004076912,0.004040472,0.004004031,0.003967591,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115,0.00393115
tgo,biomass,1A4b_Residential,0.004777202,0.00477561,0.004774194,0.004777293,0.004775934,0.004775591,0.004774436,0.004777778,0.004777397,0.00477451,0.004775,0.004775449,0.004777143,0.004692105,0.00465679,0.004612832,0.004585746,0.004560345,0.004540434,0.004474427,0.00445931,0.004444583,0.004430958,0.004428478,0.004425998,0.004423518,0.004421039,0.004418559,0.004415546,0.004412533,0.00440952,0.004406507,0.004403494,0.00440029,0.004397086,0.004393881,0.004390677,0.004387473,0.004382571,0.004377669,0.004372767,0.004367866,0.004362964,0.004359738,0.004356511,0.004353285,0.004350058,0.004346832,0.004342301,0.004337769,0.004333238,0.004328707,0.004324175,0.004321137,0.004318098,0.004315059,0.00431202,0.004308981,0.004303473,0.004297965,0.004292457,0.004286949,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441,0.004281441
tha,biomass,1A4b_Residential,0.003608714,0.003608781,0.003608392,0.003608526,0.003607225,0.003608833,0.003607781,0.003607263,0.003606211,0.003606245,0.003606033,0.003605055,0.003605245,0.003604189,0.003603751,0.003602868,0.003599572,0.003598672,0.003597554,0.003596414,0.003595812,0.003594547,0.003593015,0.003592988,0.003592962,0.003592935,0.003592909,0.003592882,0.003592915,0.003592948,0.00359298,0.003593013,0.003593046,0.003592887,0.003592728,0.003592569,0.003592409,0.00359225,0.003587563,0.003582875,0.003578188,0.0035735,0.003568812,0.003573826,0.003578839,0.003583853,0.003588866,0.003593879,0.003601639,0.003609399,0.003617159,0.003624919,0.003632678,0.003644724,0.00365677,0.003668816,0.003680861,0.003692907,0.003726122,0.003759337,0.003792552,0.003825767,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982,0.003858982
tjk,biomass,1A4b_Residential,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378676,0.005378672,0.005378668,0.005378663,0.005378659,0.005378655,0.00537868,0.005378706,0.005378732,0.005378757,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783,0.005378783
tkm,biomass,1A4b_Residential,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379186,0.005379094,0.005379002,0.00537891,0.005378819,0.005378727,0.005378748,0.005378769,0.00537879,0.005378811,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832,0.005378832
tun,biomass,1A4b_Residential,0.004667387,0.004672098,0.004677606,0.004683241,0.00470283,0.004702955,0.004711144,0.004719444,0.004731481,0.004729662,0.004728039,0.004729662,0.004733503,0.004726608,0.004735616,0.00473758,0.004740914,0.004743421,0.004744856,0.004747592,0.004747679,0.00474547,0.004740676,0.004739023,0.004737369,0.004735715,0.004734061,0.004732407,0.004730188,0.004727969,0.00472575,0.004723531,0.004721311,0.004718498,0.004715685,0.004712872,0.004710059,0.004707246,0.004654595,0.004601943,0.004549291,0.004496639,0.004443987,0.004440904,0.004437821,0.004434738,0.004431655,0.004428571,0.004437548,0.004446525,0.004455502,0.004464479,0.004473456,0.004483432,0.004493408,0.004503384,0.00451336,0.004523336,0.004531302,0.004539268,0.004547234,0.0045552,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166,0.004563166
tza,biomass,1A4b_Residential,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.004745236,0.00474198,0.004738723,0.004735467,0.00473221,0.004728953,0.004725074,0.004721194,0.004717314,0.004713434,0.004709554,0.004709692,0.004709829,0.004709967,0.004710105,0.004710243,0.004706519,0.004702796,0.004699072,0.004695349,0.004691625,0.004691866,0.004692107,0.004692348,0.004692589,0.00469283,0.004689184,0.004685538,0.004681892,0.004678247,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601,0.004674601
uga,biomass,1A4b_Residential,0.004606211,0.004608989,0.004608122,0.004608815,0.004607973,0.004607357,0.004608696,0.004608108,0.004607996,0.004608936,0.004608992,0.004597403,0.004597999,0.00459851,0.004597436,0.004596282,0.004596317,0.004596177,0.004594471,0.004592609,0.004594735,0.004590985,0.004585137,0.004583316,0.004581494,0.004579673,0.004577851,0.00457603,0.004574063,0.004572097,0.00457013,0.004568164,0.004566197,0.004565381,0.004564564,0.004563747,0.004562931,0.004562114,0.004560269,0.004558424,0.004556579,0.004554734,0.004552889,0.004561139,0.004569388,0.004577638,0.004585888,0.004594138,0.004593699,0.00459326,0.004592821,0.004592382,0.004591943,0.004584715,0.004577487,0.004570259,0.004563032,0.004555804,0.004542647,0.00452949,0.004516334,0.004503177,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021,0.004490021
ukr,biomass,1A4b_Residential,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378757,0.005378756,0.005378755,0.005378754,0.005378751,0.005378748,0.005378745,0.005378742,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739,0.005378739
ury,biomass,1A4b_Residential,0.00477193,0.004774194,0.004775036,0.004774157,0.004777127,0.004775542,0.004775374,0.004775465,0.004777127,0.00477676,0.004776801,0.004776452,0.004776506,0.004776182,0.004775831,0.004775499,0.004776587,0.00477575,0.004775883,0.004776179,0.004776646,0.004776119,0.00477651,0.004776324,0.004776138,0.004775952,0.004775765,0.004775579,0.004775658,0.004775736,0.004775815,0.004775893,0.004775972,0.004775944,0.004775917,0.00477589,0.004775862,0.004775835,0.004775892,0.004775949,0.004776006,0.004776062,0.004776119,0.004776017,0.004775914,0.004775811,0.004775708,0.004775605,0.00477564,0.004775674,0.004775709,0.004775743,0.004775777,0.004775777,0.004775777,0.004775777,0.004775777,0.004775777,0.00477575,0.004775723,0.004775696,0.004775668,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641,0.004775641
usa,biomass,1A4b_Residential,0.005926497,0.005926499,0.005926502,0.005926501,0.0059265,0.005926502,0.005926502,0.005926498,0.005926502,0.005926499,0.005926498,0.005926499,0.005926498,0.005926501,0.005926498,0.005926505,0.005926495,0.005926494,0.005926496,0.005926499,0.005926499,0.005926504,0.005926434,0.005926475,0.005926515,0.005926555,0.005926595,0.005926636,0.005926647,0.005926658,0.005926669,0.00592668,0.005926692,0.005926672,0.005926653,0.005926634,0.005926615,0.005926595,0.005926581,0.005926567,0.005926553,0.005926539,0.005926525,0.005926539,0.005926553,0.005926567,0.005926582,0.005926596,0.005926622,0.005926648,0.005926674,0.005926701,0.005926727,0.005926719,0.00592671,0.005926702,0.005926694,0.005926686,0.005926668,0.005926651,0.005926633,0.005926616,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598,0.005926598
ussr,biomass,1A4b_Residential,0.005378759,0.005378755,0.005378762,0.005378763,0.005378756,0.005378757,0.005378759,0.005378758,0.005378761,0.005378762,0.00537876,0.005378758,0.00537876,0.005378758,0.00537876,0.005378761,0.005378758,0.005378758,0.00537876,0.005378761,0.005378761,0.005378759,0.005378761,0.005378761,0.005378761,0.00537876,0.00537876,0.00537876,0.00537876,0.005378761,0.005378761,0.005378762,0.005378762,0.005378761,0.005378761,0.00537876,0.005378759,0.005378759,0.005378759,0.005378758,0.005378758,0.005378758,0.005378758,0.005378758,0.005378759,0.005378759,0.005378759,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876,0.00537876
uzb,biomass,1A4b_Residential,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378759,0.005378762,0.005378765,0.005378768,0.005378771,0.005378774,0.005378759,0.005378745,0.00537873,0.005378716,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701,0.005378701
ven,biomass,1A4b_Residential,0.004776699,0.004775858,0.004775087,0.004776208,0.004776439,0.004775716,0.004776095,0.004775665,0.004775321,0.004775372,0.004776233,0.004775534,0.004776581,0.004776432,0.00477551,0.004776058,0.004776512,0.004776479,0.004776221,0.004775892,0.004737593,0.004703801,0.004574553,0.004537539,0.004500525,0.004463511,0.004426497,0.004389483,0.004377882,0.00436628,0.004354679,0.004343078,0.004331476,0.004352176,0.004372876,0.004393576,0.004414276,0.004434976,0.00450315,0.004571323,0.004639497,0.00470767,0.004775844,0.004759158,0.004742472,0.004725786,0.0047091,0.004692414,0.004699573,0.004706731,0.004713889,0.004721047,0.004728205,0.004727518,0.004726831,0.004726144,0.004725458,0.004724771,0.004719105,0.004713439,0.004707773,0.004702107,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441,0.004696441
vnm,biomass,1A4b_Residential,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004132375,0.004125294,0.00412422,0.004123146,0.004122073,0.004120999,0.004119925,0.004118341,0.004116758,0.004115174,0.00411359,0.004112007,0.00411191,0.004111814,0.004111717,0.004111621,0.004111524,0.004111316,0.004111107,0.004110899,0.004110691,0.004110482,0.004110358,0.004110233,0.004110108,0.004109984,0.004109859,0.004108259,0.004106658,0.004105058,0.004103458,0.004101857,0.004100049,0.00409824,0.004096432,0.004094623,0.004092814,0.004090276,0.004087737,0.004085199,0.00408266,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121,0.004080121
yug,biomass,1A4b_Residential,0.005378887,0.005378825,0.005378837,0.005378752,0.005378663,0.00537868,0.005378824,0.005378685,0.005378742,0.005378809,0.005378706,0.005378733,0.005378815,0.005378796,0.00537882,0.005378768,0.00537881,0.005378715,0.005378789,0.005378748,0.005378741,0.005378715,0.00537875,0.00537874,0.00537873,0.005378719,0.005378709,0.005378699,0.005378706,0.005378712,0.005378719,0.005378725,0.005378732,0.005378725,0.005378718,0.005378711,0.005378704,0.005378697,0.00537871,0.005378724,0.005378737,0.00537875,0.005378763,0.005378779,0.005378796,0.005378812,0.005378828,0.005378844,0.005378868,0.005378892,0.005378916,0.00537894,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964,0.005378964
zaf,biomass,1A4b_Residential,0.004715647,0.004715162,0.00471513,0.004715692,0.00471479,0.004714567,0.004715146,0.004714574,0.004714966,0.004715021,0.004715123,0.00471485,0.004714849,0.00471427,0.004711776,0.004712567,0.004712749,0.004712835,0.004712257,0.004711183,0.00471171,0.004706872,0.004697689,0.004695907,0.004694124,0.004692341,0.004690558,0.004688776,0.004687262,0.004685749,0.004684236,0.004682723,0.004681209,0.004680301,0.004679393,0.004678484,0.004677576,0.004676667,0.004675261,0.004673855,0.004672448,0.004671042,0.004669636,0.004668667,0.004667698,0.004666729,0.00466576,0.004664792,0.004664062,0.004663332,0.004662602,0.004661873,0.004661143,0.00465022,0.004639297,0.004628373,0.00461745,0.004606527,0.004573155,0.004539782,0.00450641,0.004473038,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666,0.004439666
zmb,biomass,1A4b_Residential,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004594712,0.004582781,0.004570851,0.00455892,0.00454699,0.00453506,0.004523274,0.004511489,0.004499704,0.004487919,0.004476134,0.004460823,0.004445511,0.004430199,0.004414888,0.004399576,0.004415569,0.004431562,0.004447555,0.004463548,0.004479541,0.004488462,0.004497383,0.004506303,0.004515224,0.004524145,0.00452961,0.004535075,0.004540539,0.004546004,0.004551469,0.004556138,0.004560807,0.004565476,0.004570144,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813,0.004574813
zwe,biomass,1A4b_Residential,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776015,0.004776007,0.004775999,0.004775991,0.004775983,0.004775976,0.004776,0.004776025,0.00477605,0.004776075,0.0047761,0.004776099,0.004776099,0.004776099,0.004776098,0.004776098,0.004776081,0.004776065,0.004776048,0.004776031,0.004776015,0.004775007,0.004773999,0.004772991,0.004771983,0.004770975,0.004771157,0.00477134,0.004771522,0.004771704,0.004771886,0.004772723,0.004773559,0.004774396,0.004775233,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069,0.004776069
